county_string,Category,species,date,waterbody1,waterbody2,specialtype,county
Roanoke County,A,,2019-10-08T00:00:00Z,Tinker Creek,NA,Heritage Day Water,Roanoke
Grayson County,A,,2019-10-08T00:00:00Z,Big Wilson Creek,NA,NA,Grayson
Albemarle County,A,,2019-10-07T00:00:00Z,Mint Springs Lake,Upper,NA,Albemarle
Smyth County,A,,2019-10-04T00:00:00Z,South Fork Holston River,Lower,NA,Smyth
Smyth County,A,,2019-10-04T00:00:00Z,South Fork Holston River,Buller Dam,National Forest Water,Smyth
Bath County,A,,2019-10-04T00:00:00Z,Jackson River,Hidden Valley,National Forest Water,Bath
Shenandoah County,A,,2019-10-04T00:00:00Z,Passage Creek,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Shenandoah
Scott County,A,,2019-10-03T00:00:00Z,Bark Camp Lake,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Scott
Wise County,DH,,2019-10-03T00:00:00Z,Pound River / N. Fork Pound River,NA,Delayed Harvest Water,Wise
Bath County,A,,2019-10-03T00:00:00Z,Back Creek,NA,National Forest Water,Bath
